zpid,city,state,homeStatus,streetAddress,zipcode,bedrooms,bathrooms,price,longitude,latitude,homeType,lotSize,zestimate,rentZestimate,dateSoldString,taxAssessedValue,taxAssessedYear,parcelId
73987556,Fenton,MI,OTHER,11434 Audubon Dr,48430,3.0,3.0,311300,-83.711685,42.86043,SINGLE_FAMILY,21780.0,311300.0,2199,2018-06-23,114900.0,2023.0,0602677031
6147568,Charlotte,NC,OTHER,11809 Mourning Dove Ln,28269,3.0,2.5,368100,-80.75806,35.360607,SINGLE_FAMILY,9583.0,368100.0,1895,2019-08-05,348300.0,2023.0,02952102
57519430,Westwood,MA,OTHER,156 Sunrise Rd,02090,4.0,2.0,1038400,-71.23979,42.197533,SINGLE_FAMILY,16117.0,1038400.0,3954,2015-04-24,675800.0,2023.0,WWOOM035B000L030
68295136,Egg Harbor Township,NJ,OTHER,24 Daisy Dr,08234,,,496700,-74.63302,39.41535,SINGLE_FAMILY,10998.0,496700.0,2800,2009-03-17,279100.0,2023.0,0802712000000011
59936075,Stone Mountain,GA,OTHER,6103 Wurtenburg Ln,30087,4.0,2.5,336700,-84.138695,33.780796,SINGLE_FAMILY,13068.0,336700.0,2416,2001-06-13,133320.0,2023.0,1802210026
18044837,Hemet,CA,PENDING,44263 Charlotte Dr,92544,4.0,2.0,749000,-116.88859,33.739086,SINGLE_FAMILY,20038.0,739100.0,2999,2011-07-01,659000.0,2023.0,553252015
174087408,Southington,CT,OTHER,697 S End Rd UNIT 26,06479,2.0,1.5,314300,-72.87243,41.563892,CONDO,,314300.0,2050,2016-06-22,127760.0,2023.0,SOUTM023L025U0026
2772509,Saint Louis,MO,OTHER,8835 Pine Ave,63144,3.0,3.0,449400,-90.35006,38.62298,SINGLE_FAMILY,7405.0,449400.0,2940,2015-11-25,69820.0,2023.0,20K212483
106099260,Natchitoches,LA,SOLD,215 Aloys Cir,71457,3.0,2.0,0,-93.072716,31.748707,SINGLE_FAMILY,9709.0,202100.0,1370,2021-07-19,14730.0,2022.0,0011119210AJ
25180517,Westminster,CA,OTHER,7101 Maple St,92683,2.0,2.0,834400,-118.0052,33.75389,SINGLE_FAMILY,6525.0,834400.0,3399,2011-09-12,331997.0,2023.0,09616111
54029406,New Port Richey,FL,SOLD,6050 Chesham Dr APT 6,34653,2.0,2.0,76000,-82.71391,28.219084,CONDO,22453.0,126000.0,1381,2021-12-30,69540.0,2023.0,162616055B011000030
10956790,Summerville,SC,SOLD,203 Dogwood Cir,29485,3.0,2.0,322500,-80.177956,33.000694,SINGLE_FAMILY,23522.0,395300.0,2441,2022-05-24,19242.0,2022.0,1450305014000
58003203,Wallingford,CT,SOLD,28 Gregory Rd,06492,4.0,3.0,360000,-72.83986,41.48547,SINGLE_FAMILY,29185.0,495800.0,3300,2022-03-08,219800.0,2023.0,2050599
18843229,McKinleyville,CA,FOR_SALE,3399 Barnett Ave,95519,3.0,2.0,589000,-124.10819,40.96707,SINGLE_FAMILY,24393.0,557000.0,2600,2020-08-19,416160.0,2023.0,511052003000
12954193,Thornton,CO,OTHER,1012 E 130th Pl,80241,3.0,3.0,587400,-104.97375,39.934586,SINGLE_FAMILY,8646.0,587400.0,2999,2020-06-02,40790.0,2023.0,0157326305026
120687975,Tappahannock,VA,OTHER,813 Kino Rd #A,22560,4.0,2.5,366900,-76.91029,37.890316,SINGLE_FAMILY,135471.0,366900.0,2400,2002-06-21,261100.0,2023.0,3698A
54820462,Milliken,CO,OTHER,576 S Honeylocust Ct,80543,4.0,3.0,481500,-104.871056,40.325306,SINGLE_FAMILY,10018.0,481500.0,2864,2012-07-18,30740.0,2023.0,105910002012
47419115,Babson Park,FL,OTHER,151 Britton St,33827,3.0,2.0,307800,-81.53479,27.823711,SINGLE_FAMILY,54132.0,307800.0,2033,2007-08-30,113736.0,2022.0,283032953400000611
38645088,East Orange,NJ,OTHER,135 William St,07017,7.0,3.0,630600,-74.200905,40.760773,MULTI_FAMILY,5510.0,630600.0,3528,2018-11-13,410500.0,2022.0,0500173000000025
49247236,Tacoma,WA,OTHER,648 S Howard St,98465,2.0,1.0,386200,-122.53037,47.253716,SINGLE_FAMILY,6995.0,386200.0,1923,2000-06-30,357600.0,2023.0,4485000730
2735597,Saint Louis,MO,OTHER,1250 George St,63130,2.0,1.0,105400,-90.32242,38.672066,SINGLE_FAMILY,3702.0,105400.0,1200,2008-11-12,18130.0,2023.0,17J511055
337433650,Garner,NC,SOLD,155 Nutmeg Ln,27529,4.0,2.5,307000,-78.57236,35.619534,SINGLE_FAMILY,6534.0,401500.0,2294,2021-09-01,286530.0,2023.0,06E02072Z
71393854,Locust,NC,OTHER,114 Deerfield Ln,28097,4.0,2.0,232100,-80.35532,35.278297,MANUFACTURED,87120.0,232100.0,1145,1999-03-31,79868.0,2022.0,559502585945
23289824,Vancouver,WA,OTHER,11910 SE McGillivray Blvd,98683,4.0,3.0,499600,-122.54979,45.613335,SINGLE_FAMILY,10018.0,499600.0,2850,2011-07-29,410628.0,2023.0,114729074
3376481,Evanston,IL,OTHER,2758 Broadway Ave,60201,4.0,2.5,819900,-87.69851,42.068573,SINGLE_FAMILY,9540.0,819900.0,5022,1998-04-29,60100.0,2022.0,0534414010
84567991,Milton Freewater,OR,OTHER,225 Locust Ave,97862,3.0,3.0,397200,-118.39125,45.92761,SINGLE_FAMILY,10019.0,397200.0,2495,2001-05-18,241080.0,2022.0,5N3512BC06000
47314299,Winter Haven,FL,OTHER,5961 SE Foxhollow Dr,33884,3.0,2.0,195600,-81.651276,27.984982,MANUFACTURED,13010.0,195600.0,1800,2019-05-08,85451.0,2022.0,272906855540000370
114974392,Park Rapids,MN,OTHER,15198 Gilly Ln,56470,3.0,3.0,700000,-95.04836,46.983807,SINGLE_FAMILY,58370.0,700000.0,4233,2015-10-30,461700.0,2022.0,024000500
44975104,Brandon,FL,OTHER,415 Timber Creek Dr,33510,3.0,2.0,351700,-82.29383,27.961777,SINGLE_FAMILY,10454.0,351700.0,2191,1992-06-01,105932.0,2022.0,2029152BW000001000210U
67457599,Pensacola,FL,OTHER,1924 Crown Pointe Blvd,32506,,11.0,431500,-87.39022,30.40457,SINGLE_FAMILY,12287.0,431500.0,2299,2003-02-18,404647.0,2023.0,152S311100007002
19373654,Salinas,CA,OTHER,12326 Maravilla Dr,93908,3.0,4.0,1700500,-121.75685,36.56417,SINGLE_FAMILY,67518.0,1700500.0,5614,2018-01-02,1022009.0,2023.0,173111026000
298349832,Palm Harbor,FL,OTHER,830 Park Ct,34683,,,603800,-82.758446,28.091272,SINGLE_FAMILY,13216.0,603800.0,3118,2014-10-23,266829.0,2022.0,362715965860190370
208774297,Fallsburg,NY,OTHER,440 52,12733,2.0,1.0,245400,-74.61145,41.73821,SINGLE_FAMILY,40510.0,245400.0,1426,2005-08-17,80000.0,2023.0,482889222171
68599214,Saint Petersburg,FL,SOLD,5350 60th Ave N,33709,2.0,3.0,320000,-82.70745,27.826612,TOWNHOUSE,1215.0,322100.0,2299,2022-04-04,167226.0,2022.0,333016915310100020
33508788,Fairview Park,OH,OTHER,3745 W 213th St,44126,4.0,2.0,253900,-81.85659,41.456684,SINGLE_FAMILY,10018.0,253900.0,1800,2013-06-19,62160.0,2022.0,32330040
67619296,Waxahachie,TX,SOLD,306 Myrtle Ave,75165,3.0,2.0,0,-96.83302,32.40472,SINGLE_FAMILY,8581.0,306900.0,2208,2022-03-25,319000.0,2023.0,173545
13042318,Aurora,CO,OTHER,13053 E Exposition Ave,80012,5.0,4.0,542600,-104.83704,39.701378,SINGLE_FAMILY,7405.0,542600.0,3194,2017-08-25,38432.0,2023.0,197313413005
23667850,Point Roberts,WA,OTHER,713 Marine Dr,98281,2.0,1.0,1126200,-123.08283,48.97714,SINGLE_FAMILY,54450.0,1126200.0,3818,1996-05-01,1064848.0,2023.0,4053095044210000
24464217,West Bloomfield,MI,OTHER,2460 Weathervane,48324,3.0,2.5,425200,-83.41566,42.600346,SINGLE_FAMILY,11238.0,425200.0,2999,2003-02-12,176970.0,2023.0,1805376041
122275585,Holly Springs,NC,OTHER,212 Pointe Park Cir,27540,4.0,5.0,669500,-78.87381,35.625187,SINGLE_FAMILY,10018.0,669500.0,2748,2019-07-25,431509.0,2023.0,0638725409
208834336,Mannington,WV,SOLD,1268 Black Bear Run Rd,26582,4.0,2.0,445000,-80.37719,39.458767,SINGLE_FAMILY,6367165.0,485000.0,3138,2022-12-02,231120.0,2023.0,2412580032.0001
78314860,New Bern,NC,OTHER,226 Change St,28560,3.0,2.0,438000,-77.037125,35.110157,SINGLE_FAMILY,6534.0,438000.0,2070,2018-08-07,243960.0,2022.0,8003189
78587503,Dubois,PA,OTHER,124 E Washington Ave,15801,5.0,2.0,161800,-78.76155,41.115837,SINGLE_FAMILY,4356.0,161800.0,1749,2020-08-25,11200.0,2023.0,007215982
119463167,Sellersburg,IN,OTHER,4103 Miners Way,47172,3.0,2.0,281200,-85.75027,38.38047,SINGLE_FAMILY,13982.0,281200.0,1800,2013-05-09,257900.0,2023.0,101708900521000031
48915032,Bellevue,WA,RECENTLY_SOLD,16851 NE 14th Place,98008,4.0,3.0,1407500,-122.115555,47.622723,SINGLE_FAMILY,9652.0,1472800.0,3999,2023-10-31,972000.0,2023.0,4040700300
91847559,Augusta,ME,OTHER,35 Hedgenettle Rd,04330,3.0,2.5,338600,-69.74697,44.32431,SINGLE_FAMILY,10454.0,338600.0,2129,2000-04-14,166300.0,2022.0,AUGUM0010AB00016L00000
52761410,Mission,TX,RECENTLY_SOLD,2300 Kirk Ave,78574,3.0,2.0,0,-98.343315,26.233358,SINGLE_FAMILY,8302.0,223100.0,1650,2024-05-30,150864.0,2023.0,O090002006001600
31883053,Canandaigua,NY,OTHER,5669 Rossier Rd,14424,4.0,1.0,393300,-77.3356,42.832554,SINGLE_FAMILY,108900.0,393300.0,2344,2004-08-11,282000.0,2023.0,32240011100131421
9422480,Wayne,PA,OTHER,509 Woodland Ct,19087,4.0,2.5,1328400,-75.38798,40.052475,SINGLE_FAMILY,22172.0,1328400.0,7752,2000-05-02,774400.0,2023.0,36010076200
81525214,Valparaiso,IN,OTHER,2809 Valparaiso St,46383,2.0,1.0,324500,-87.0587,41.49428,SINGLE_FAMILY,217800.0,324500.0,1315,2010-05-07,276200.0,2023.0,640912378016000004
38165401,Southampton,NJ,OTHER,1 Dartmoor Pl,08088,2.0,2.0,319500,-74.705826,39.90261,SINGLE_FAMILY,8049.0,319500.0,2664,2006-07-27,117000.0,2022.0,33027023200001
67294157,Saginaw,MI,OTHER,7525 Geddes Rd,48609,,2.0,217800,-84.06171,43.429737,SINGLE_FAMILY,57499.0,217800.0,1500,2002-06-07,73700.0,2023.0,28123244004001
23553667,Spokane,WA,OTHER,1318 E Wabash Ave,99207,3.0,1.0,262700,-117.39035,47.70197,SINGLE_FAMILY,5227.0,262700.0,1500,2012-05-30,212500.0,2022.0,363241603
35452533,Akron,OH,OTHER,906 Sarcee Ave,44305,3.0,1.0,119600,-81.47206,41.088963,SINGLE_FAMILY,5388.0,119600.0,1294,1996-07-09,23010.0,2022.0,6804260
5979188,Greensboro,NC,OTHER,4405 Pine Vista Ln,27406,4.0,2.0,335300,-79.705154,36.046207,SINGLE_FAMILY,19602.0,335300.0,1850,2017-08-11,259900.0,2023.0,116039
80611969,Gainesville,VA,OTHER,14494 Village High St,20155,2.0,2.5,379600,-77.62312,38.803448,CONDO,1091.0,379600.0,2100,2006-10-31,315800.0,2023.0,739726828501
34020138,Worthington,OH,OTHER,465 Whitney Ave,43085,4.0,2.5,487200,-83.02964,40.10348,SINGLE_FAMILY,8750.0,487200.0,2355,2001-08-29,138640.0,2023.0,10000377200
41355096,Bean Station,TN,OTHER,121 Kirkham Hollow Rd,37708,,,346000,-83.297,36.317593,MANUFACTURED,1720620.0,346000.0,1935,1993-04-23,35800.0,2023.0,04302701000
44229233,Miami,FL,OTHER,13322 NW 1st Ter,33182,4.0,2.0,1109500,-80.41239,25.767485,SINGLE_FAMILY,16452.0,1109500.0,4999,1984-11-01,361351.0,2023.0,3049020220320
4338066,Sauk Village,IL,OTHER,22426 Yates Ave,60411,3.0,1.0,101200,-87.56513,41.481987,SINGLE_FAMILY,6600.0,101200.0,1569,1999-12-15,4415.0,2022.0,3236203034
112943034,West Memphis,AR,OTHER,202 S Worthington Dr,72301,,2.0,139100,-90.18784,35.157207,SINGLE_FAMILY,7840.0,139100.0,995,2001-01-31,19970.0,2022.0,393273100000
79074727,Charlottesville,VA,OTHER,1637 Cherry Ave,22903,3.0,2.0,459500,-78.50927,38.02224,SINGLE_FAMILY,7405.0,459500.0,2450,2006-06-15,391000.0,2023.0,220151000
88263154,Detroit,MI,OTHER,8367 Parkland,48239,,1.0,134700,-83.26155,42.35359,SINGLE_FAMILY,5140.0,134700.0,1599,2005-04-08,34800.0,2023.0,22113894
115828481,Dublin,CA,OTHER,2696 Ducale Way,94568,5.0,4.0,2002900,-121.849396,37.72712,SINGLE_FAMILY,7492.0,2002900.0,6392,2012-08-10,1017396.0,2023.0,9858528
63335985,Issaquah,WA,OTHER,23120 SE Black Nugget Rd UNIT D1,98029,4.0,3.25,979200,-122.03075,47.548565,CONDO,185577.0,979200.0,3599,2003-09-05,1042000.0,2023.0,3067000150
34455787,Madison,OH,OTHER,6204 Larkhall St,44057,3.0,1.0,155000,-81.06668,41.82086,SINGLE_FAMILY,7927.0,155000.0,1481,1996-06-26,35710.0,2022.0,01B112A150330
126797648,Olathe,KS,OTHER,11553 S Carbondale St,66061,4.0,4.0,693300,-94.86636,38.918777,SINGLE_FAMILY,12161.0,693300.0,4124,2020-01-23,67919.0,2023.0,DP793000000138
77585763,Lexington,KY,OTHER,2957 Sandersville Rd,40511,3.0,2.0,336500,-84.539375,38.100487,SINGLE_FAMILY,7126.0,336500.0,2227,2020-05-13,192300.0,2020.0,38083800
73208071,Fort Wayne,IN,SOLD,6306 Winnebago Ct,46815,4.0,3.0,165000,-85.06033,41.109203,SINGLE_FAMILY,8398.0,238500.0,2250,2021-10-18,156300.0,2023.0,020827351001.000072
5056050,Crystal Lake,IL,OTHER,1089 Colony Dr,60014,3.0,2.0,364400,-88.36229,42.21481,SINGLE_FAMILY,10463.0,364400.0,2790,2020-07-07,84979.0,2022.0,1812452001
38177035,Willingboro,NJ,RECENTLY_SOLD,14 Marblestone Ln,08046,4.0,3.0,401000,-74.89502,40.02369,SINGLE_FAMILY,6534.0,428300.0,2999,2023-12-13,142800.0,2022.0,380051700005
55869866,West Dennis,MA,FOR_SALE,178 School Street,02670,3.0,2.0,685000,-70.168655,41.659023,SINGLE_FAMILY,17859.0,635200.0,3675,1986-11-14,370900.0,2023.0,4710
7582134,Scottsdale,AZ,OTHER,7409 E Beatrice St,85257,3.0,2.0,568400,-111.920616,33.457584,SINGLE_FAMILY,6368.0,568400.0,2583,2016-11-15,37500.0,2023.0,13143051
5805231,Clemmons,NC,SOLD,8184 Hawkins Rd,27012,4.0,3.0,220000,-80.42181,36.042995,SINGLE_FAMILY,35719.0,362600.0,2495,2022-06-06,178200.0,2023.0,5873976565000
59395054,Missoula,MT,SOLD,1582 Douglas Dr,59808,5.0,3.0,0,-114.09775,46.88531,SINGLE_FAMILY,47916.0,912500.0,3274,2021-05-28,778000.0,2023.0,04219914204110000
43026853,Fort Lauderdale,FL,OTHER,9020 Sunrise Lakes Blvd APT 301,33322,2.0,2.0,156300,-80.270325,26.162165,CONDO,,156300.0,1360,2013-02-27,61360.0,2023.0,494129DC0210
20156146,Porter Ranch,CA,OTHER,19700 Pine Valley Way,91326,4.0,3.0,1815200,-118.56322,34.289104,SINGLE_FAMILY,11399.0,1815200.0,6499,1993-04-30,1084427.0,2023.0,2701024006
114078623,Louisville,KY,OTHER,4403 Stone Lakes Dr,40299,3.0,3.5,532000,-85.513985,38.1817,SINGLE_FAMILY,9731.0,532000.0,3410,2015-08-17,375000.0,2020.0,313701480000
46247614,Orlando,FL,OTHER,5410 Lido St,32807,4.0,2.0,422100,-81.31674,28.530022,SINGLE_FAMILY,10570.0,422100.0,2681,2020-12-23,254882.0,2023.0,302233570806020
10256521,Philadelphia,PA,OTHER,1404 E Oxford St,19125,3.0,3.0,611800,-75.13293,39.97299,TOWNHOUSE,901.0,611800.0,2933,2018-05-11,589000.0,2023.0,181077800
63914482,York,PA,OTHER,227 E South St,17403,2.0,1.0,108200,-76.720215,39.958416,TOWNHOUSE,1306.0,108200.0,1017,2020-04-06,23120.0,2023.0,102510100570000000
45789395,Holmes Beach,FL,OTHER,5200 Gulf Dr UNIT 308,34217,2.0,2.0,872800,-82.71703,27.505543,CONDO,,872800.0,4999,2003-10-30,586850.0,2023.0,7419311209
1853873,Wayzata,MN,OTHER,2953 Fairchild Ave,55391,3.0,2.0,1355800,-93.48745,44.947773,SINGLE_FAMILY,33935.0,1355800.0,7193,1990-12-01,1352000.0,2023.0,1711722120069
16519373,Davis,CA,OTHER,2824 Bidwell St APT 3,95618,2.0,1.0,382900,-121.72861,38.568256,APARTMENT,435.0,382900.0,2050,1991-09-12,157153.0,2023.0,032550022000
16693743,Escondido,CA,OTHER,1811 E Grand Ave UNIT 104,92027,2.0,2.0,410200,-117.05211,33.13225,CONDO,387248.0,410200.0,2585,2021-04-19,254896.0,2023.0,2310707808
48376360,Springfield,OR,OTHER,87855 Upland St,97478,3.0,3.0,631000,-122.835434,44.05369,SINGLE_FAMILY,21780.0,631000.0,3200,2016-05-11,291755.0,2023.0,0102192
58698541,Columbia,MO,OTHER,101 W Phyllis Ave,65202,3.0,1.0,188200,-92.33865,38.973385,SINGLE_FAMILY,14655.0,188200.0,1425,1985-10-01,17556.0,2023.0,1630700021040001
25843195,Sacramento,CA,SOLD,6991 Maynard Way,95823,3.0,2.0,360000,-121.45237,38.502884,MULTI_FAMILY,3816.0,406500.0,2094,2021-10-14,367200.0,2023.0,04201900030000
303877179,Denver,CO,OTHER,1750 Wewatta St UNIT 1303,80202,,1.0,349000,-105.00086,39.754253,CONDO,2221560.0,349000.0,1473,2019-02-19,26790.0,2023.0,0233200415415
32281081,Staten Island,NY,OTHER,110 College Ave,10314,4.0,3.0,738900,-74.124435,40.62139,SINGLE_FAMILY,3360.0,738900.0,3906,2007-04-24,49320.0,2023.0,003640095
40628742,Butler,WI,SOLD,4659 North 125th St,53007,3.0,2.0,224900,-88.06765,43.10176,SINGLE_FAMILY,4791.0,272100.0,1999,2021-11-09,119800.0,2022.0,BV 1009125
63209925,Lockport,IL,OTHER,17539 S Gilbert Dr,60441,3.0,2.5,274000,-88.01329,41.567837,SINGLE_FAMILY,,274000.0,2564,2013-09-11,65012.0,2022.0,1605312030181004
16949906,San Diego,CA,OTHER,3050 Rue D'orleans #467,92110,2.0,1.0,599200,-117.228195,32.75405,CONDO,357719.0,599200.0,2650,2002-09-24,324204.0,2023.0,4410904167
63629904,Livingston,TN,OTHER,445 Okalona Rd,38570,,2.25,465600,-85.33372,36.313995,SINGLE_FAMILY,226512.0,465600.0,1774,2008-01-09,66475.0,2022.0,08103303000
23508681,Spokane,WA,RECENTLY_SOLD,4517 N Lidgerwood St,99207,1.0,1.0,171000,-117.40632,47.69962,SINGLE_FAMILY,5000.0,171600.0,1170,2024-04-30,189600.0,2023.0,350520628
56355341,Wakefield,MA,OTHER,284 Salem St,01880,4.0,5.0,1025300,-71.05281,42.51353,SINGLE_FAMILY,44351.0,1025300.0,6203,2010-08-06,791400.0,2023.0,WAKEM000038B0174P00009B
2053563519,Carson City,NV,RECENTLY_SOLD,1406 Keenan Ave,89703,3.0,2.0,675608,-119.78077,39.195366,SINGLE_FAMILY,6098.0,675500.0,2663,2024-04-08,26040.0,2023.0,00766201
90647239,Opelika,AL,OTHER,1409 Karley Dr,36801,3.0,2.0,308200,-85.350395,32.66561,SINGLE_FAMILY,,308200.0,1529,2007-03-16,21960.0,2022.0,1002042000092000
47183070,Palm Harbor,FL,OTHER,5536 Greyston St,34685,3.0,2.0,541700,-82.67916,28.105429,SINGLE_FAMILY,6534.0,541700.0,2911,2020-03-18,279926.0,2022.0,262716149090000120
47512522,Sarasota,FL,OTHER,5256 Magnolia Pond Dr,34233,4.0,3.0,684400,-82.45917,27.278019,SINGLE_FAMILY,9419.0,684400.0,4087,1996-11-27,296499.0,2023.0,0093140032
118822453,Omaha,NE,OTHER,14730 Ellison Ave,68116,3.0,2.0,344500,-96.14306,41.309254,SINGLE_FAMILY,4991.0,344500.0,2100,2019-03-25,263200.0,2023.0,2401970063
21898149,Oklahoma City,OK,OTHER,2324 SW 35th St,73119,2.0,1.0,91200,-97.553566,35.428764,SINGLE_FAMILY,6499.0,91200.0,888,2005-04-15,6734.0,2023.0,1669109308235
72995157,Wilmington,DE,OTHER,2703 Montchanin Rd,19807,3.0,3.0,678900,-75.5915,39.816673,SINGLE_FAMILY,87120.0,678900.0,3977,2021-02-24,110000.0,2023.0,0701300003
2580696,Saint Charles,MO,OTHER,2423 Muegge Rd,63303,2.0,2.0,253800,-90.560295,38.783,SINGLE_FAMILY,6751.0,253800.0,1795,2019-03-22,41345.0,2023.0,6001142290000271000000
44294639,Palmetto Bay,FL,OTHER,16021 SW 87th Ave,33157,4.0,2.0,1137800,-80.33287,25.62109,SINGLE_FAMILY,15597.0,1137800.0,6103,2017-03-31,500730.0,2023.0,3350270120090
38262169,Sicklerville,NJ,SOLD,5 Kings Rd,08081,2.0,2.0,105000,-75.026436,39.75301,TOWNHOUSE,2178.0,120700.0,2113,2023-03-31,81900.0,2023.0,151660100047
31655957,Syracuse,NY,SOLD,509 Kirkpatrick St,13208,3.0,1.0,50000,-76.154884,43.068027,SINGLE_FAMILY,7840.0,107500.0,1800,2021-06-21,47100.0,2023.0,31150000721100
3284564,Buffalo Grove,IL,OTHER,306 Windsor Dr,60089,4.0,2.0,461700,-87.97886,42.148438,SINGLE_FAMILY,8400.0,461700.0,3200,2001-03-21,36000.0,2022.0,0305114032
33843012,Columbus,OH,SOLD,70 Hayden Ave,43222,4.0,2.0,180000,-83.036736,39.959362,SINGLE_FAMILY,4791.0,231800.0,2025,2022-08-12,57190.0,2023.0,010030646
103481558,Palm Beach Gardens,FL,OTHER,11773 Calleta Ct,33418,6.0,8.0,8464500,-80.12765,26.85381,SINGLE_FAMILY,22250.0,8464500.0,49981,2016-03-10,3850968.0,2023.0,52424135090002620
32375354,Staten Island,NY,OTHER,408 Loretto St,10307,,,659400,-74.238495,40.500465,SINGLE_FAMILY,2800.0,659400.0,3099,2002-01-14,44400.0,2023.0,078610040
67977549,Tacoma,WA,RECENTLY_SOLD,2958 S Proctor Street,98409,2.0,3.0,360000,-122.488884,47.233875,TOWNHOUSE,2866.0,364900.0,2420,2024-03-20,314000.0,2023.0,9005610020
67893019,Lincoln Park,NJ,OTHER,67 Gettysburg Way #1102,07035,,,468200,-74.32068,40.916157,CONDO,696.0,468200.0,2488,2002-06-07,263600.0,2023.0,16001361000112C1102
47844650,Port Saint Lucie,FL,OTHER,692 SW Everett Ct,34953,3.0,2.0,332800,-80.36971,27.250006,SINGLE_FAMILY,11761.0,332800.0,2417,2019-03-22,167171.0,2023.0,342071101100006
75626454,Olathe,KS,SOLD,805 S Hunter Dr,66061,2.0,2.0,0,-94.79864,38.87235,SINGLE_FAMILY,8410.0,225700.0,1414,2023-01-20,23598.0,2023.0,DP635000020002
334322,Little Rock,AR,OTHER,2203 Pine Valley Rd,72207,4.0,4.0,997500,-92.351234,34.78507,SINGLE_FAMILY,344559.0,997500.0,6284,2017-10-17,78750.0,2022.0,43L0490003700
75408148,Portsmouth,VA,SOLD,4216 Summerset Dr,23703,,2.0,295000,-76.385956,36.884518,SINGLE_FAMILY,16552.0,328700.0,1914,2022-01-11,268160.0,2023.0,08740350
78459663,Portsmouth,OH,OTHER,1601 4th St,45662,3.0,1.0,90300,-82.983116,38.733044,SINGLE_FAMILY,4830.0,90300.0,1229,2017-06-22,17130.0,2022.0,321539000
15106890,San Francisco,CA,OTHER,1700 Lawton St,94122,2.0,1.5,1804700,-122.48129,37.75791,SINGLE_FAMILY,2178.0,1804700.0,4588,2016-11-03,1505946.0,2023.0,1869020A
300033557,Hanover,VA,OTHER,11370 Hillcrest Rd,23069,3.0,2.0,407900,-77.37688,37.718,SINGLE_FAMILY,108464.0,407900.0,2091,2019-07-11,298300.0,2023.0,8708767971
119184616,Massillon,OH,SOLD,99 Rolling Park Dr N,44647,3.0,2.0,26852,-81.56102,40.803997,MANUFACTURED,1550.0,29300.0,210,2023-01-27,8750.0,2023.0,98000291
21525823,La Verne,CA,OTHER,2384 Pepper St,91750,2.0,1.0,432800,-117.7626,34.105026,CONDO,6414.0,432800.0,2199,1991-12-19,164834.0,2023.0,8375035034
60296663,Troy,TN,OTHER,202 Add Osburn Rd,38260,,2.25,516800,-89.15819,36.387653,SINGLE_FAMILY,690426.0,516800.0,3324,2003-06-23,85550.0,2023.0,07101404000
47695207,Oviedo,FL,SOLD,1013 Wainright Dr,32765,3.0,2.0,268000,-81.190094,28.649118,SINGLE_FAMILY,5488.0,371400.0,2339,2021-12-13,265253.0,2023.0,23213150300000700
6928491,Las Vegas,NV,OTHER,3800 Conough Ln,89129,4.0,3.0,468200,-115.264984,36.230526,SINGLE_FAMILY,4356.0,468200.0,2375,2008-08-13,97598.0,2023.0,13809515060
5246098,O'Fallon,IL,SOLD,154 Hodgens Mill Ln,62269,4.0,4.0,335000,-89.91631,38.622265,SINGLE_FAMILY,12898.0,395500.0,2722,2022-09-09,93468.0,2022.0,0418.0201015
53991505,Portland,OR,OTHER,6115 SE 41st Ave,97202,3.0,2.5,673200,-122.62095,45.478165,SINGLE_FAMILY,4791.0,673200.0,2895,2013-03-15,248500.0,2023.0,R312735
125604635,Joplin,MO,OTHER,3501 W 26th St,64804,3.0,1.0,144200,-94.55807,37.06325,SINGLE_FAMILY,21780.0,144200.0,1099,2018-11-19,4470.0,2023.0,19401710010005000
35439809,Akron,OH,OTHER,1851 Tonawanda Ave,44305,3.0,1.0,119600,-81.45765,41.073143,SINGLE_FAMILY,6185.0,119600.0,1300,2014-04-14,25064.0,2022.0,6738481
19309766,Monterey,CA,OTHER,921 W Franklin St,93940,2.0,1.0,1426100,-121.90283,36.60157,SINGLE_FAMILY,7000.0,1426100.0,3917,2002-01-08,816447.0,2023.0,001342009000
61464802,Evans,CO,OTHER,2501 Bluebells Dr,80620,3.0,3.0,412500,-104.72106,40.370068,SINGLE_FAMILY,7840.0,412500.0,2351,2018-12-13,26420.0,2023.0,095925402011
38112382,Lumberton,NJ,OTHER,60 Bridge Rd,08048,,,362500,-74.796326,39.944096,SINGLE_FAMILY,145490.0,362500.0,2999,2000-05-18,180400.0,2021.0,170004600000001102
234731432,Berryville,VA,OTHER,230 Lime Marl Ln,22611,3.0,3.0,875300,-78.00653,39.10056,SINGLE_FAMILY,871200.0,875300.0,4726,2020-01-13,508900.0,2023.0,22A41
111957012,Portland,OR,OTHER,8876 NW Kearney St,97229,4.0,3.0,862800,-122.76863,45.52936,SINGLE_FAMILY,5227.0,862800.0,3762,2013-10-11,428680.0,2023.0,1N135AD10100
58581585,Omaha,NE,OTHER,9021 Gary Cir,68138,3.0,1.5,184400,-96.130936,41.169643,SINGLE_FAMILY,1980.0,184400.0,1934,2003-11-21,152078.0,2023.0,010341323
61095943,Port Saint Lucie,FL,OTHER,1868 SW Success St,34953,3.0,2.0,365000,-80.41207,27.286507,SINGLE_FAMILY,10000.0,365000.0,2365,2006-05-24,76919.0,2023.0,342055012870001
59025992,West Hartford,CT,RECENTLY_SOLD,2000 Albany Ave,06117,5.0,4.0,780000,-72.72351,41.786358,SINGLE_FAMILY,20037.0,856300.0,5060,2023-07-05,431380.0,2023.0,1890809
